"";"unique_id";"timestep";"explrtr";"Useful_PlotID";"Qnum";"month";"year";"date_releves";"HHLAI";"Biomass_g_per60cm2";"Biomass_interpolated";"RPMcalc_cm";"Biomass_g_per_m2";"Biomass_interpolated_per_m2";"LAI_corr";"biomass_corr";"biomass_interpolated_corr";"RPM_corr";"LAI";"biomass";"biomass_interpolated";"RPM";"mosaic";"var2_mosaic";"b1_mean_round";"b2_mean_round";"b3_mean_round";"b4_mean_round";"var2_b1_mean_round";"var2_b2_mean_round";"var2_b3_mean_round";"var2_b4_mean_round";"blue";"green";"red";"nir";"ndvi";"evi2";"evi";"savi";"dvi";"gndvi";"grvi";"sr_nirr";"var2_blue";"var2_green";"var2_red";"var2_nir";"var2_ndvi";"var2_evi2";"var2_evi";"var2_savi";"var2_dvi";"var2_gndvi";"var2_grvi";"var2_sr_nirr"
"451";"HEG03_06_J_2020";"H_J_2020";"HAI";"HEG03";"HEG03_06";"J";2020;"12.06.2020";0.99;NA;50.88878;14.6;NA;141.357722222222;0.99;NA;141.357722222222;14.6;0.99;NA;141.357722222222;14.6;"HAI_2020_06_01";"";530;735;743;3266;NA;NA;NA;NA;0.053;0.0735;0.0743;0.3266;0.629333998503367;0.419125269117295;0.458760637137246;0.42007992007992;0.254591412;0.632591852036991;0.989232839838493;4.3956931359354;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"452";"HEG03_06_J_2021";"H_J_2021";"HAI";"HEG03";"HEG03_06";"J";2021;"02.06.2021";6.05;NA;140.51274;46.2;NA;390.313166666667;6.05;NA;390.313166666667;46.2;6.05;NA;390.313166666667;46.2;"HAI_2021_05_09";"";82;557;405;4511;NA;NA;NA;NA;0.0082;0.0557;0.0405;0.4511;0.835231895850285;0.662985209584706;0.628751684429744;0.621117386042759;0.41184902;0.780189423835833;1.37530864197531;11.1382716049383;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"453";"HEG03_06_S_2020";"H_S_2020";"HAI";"HEG03";"HEG03_06";"S";2020;"17.09.2020";2.39;28.3;28.3;10.4;78.6111111111111;78.6111111111111;2.39;78.6111111111111;78.6111111111111;10.4;2.39;78.6111111111111;78.6111111111111;10.4;"HAI_2020_09_13";"";422;795;624;4154;NA;NA;NA;NA;0.0422;0.0795;0.0624;0.4154;0.738802846379238;0.563840118582126;0.598995452385801;0.541521783595827;0.354924416;0.67872297433825;1.27403846153846;6.65705128205128;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"454";"HEG03_06_S_2021";"H_S_2021";"HAI";"HEG03";"HEG03_06";"S";2021;"15.09.2021";1.94;38.01;38.01;13.8;105.583333333333;105.583333333333;1.94;105.583333333333;105.583333333333;13.8;1.94;105.583333333333;105.583333333333;13.8;"HAI_2021_09_08";"";505;904;1037;3519;NA;NA;NA;NA;0.0505;0.0904;0.1037;0.3519;0.544776119402985;0.387623533527405;0.388942865201993;0.389598158225199;0.251398108;0.591227673524757;0.871745419479267;3.39344262295082;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"455";"HEG03_07_J_2020";"H_J_2020";"HAI";"HEG03";"HEG03_07";"J";2020;"12.06.2020";1.3;NA;55.6653;16;NA;154.625833333333;1.3;NA;154.625833333333;16;1.3;NA;154.625833333333;16;"HAI_2020_06_01";"";541;740;749;3277;NA;NA;NA;NA;0.0541;0.074;0.0749;0.3277;0.627918529557874;0.419248271927613;0.460859736755752;0.42011965433193;0.255109916;0.631565845158078;0.987983978638184;4.37516688918558;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"456";"HEG03_07_J_2021";"H_J_2021";"HAI";"HEG03";"HEG03_07";"J";2021;"02.06.2021";4.56;NA;119.78498;39.4;NA;332.736055555556;4.56;NA;332.736055555556;39.4;4.56;NA;332.736055555556;39.4;"HAI_2021_05_09";"";83;579;399;4522;NA;NA;NA;NA;0.0083;0.0579;0.0399;0.4522;0.837837837837838;0.665876379234606;0.632614232669469;0.623374659812519;0.413530516;0.772985689080572;1.45112781954887;11.3333333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"457";"HEG03_07_S_2020";"H_S_2020";"HAI";"HEG03";"HEG03_07";"S";2020;"17.09.2020";1.96;NA;31.7827;9;NA;88.2852777777778;1.96;NA;88.2852777777778;9;1.96;NA;88.2852777777778;9;"HAI_2020_09_13";"";424;795;594;4133;NA;NA;NA;NA;0.0424;0.0795;0.0594;0.4133;0.748677808335096;0.568656562929827;0.609457876971826;0.545748946232137;0.355731896;0.677353896103896;1.33838383838384;6.95791245791246;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"458";"HEG03_07_S_2021";"H_S_2021";"HAI";"HEG03";"HEG03_07";"S";2021;"15.09.2021";1.54;NA;46.0535;13;NA;127.926388888889;1.54;NA;127.926388888889;13;1.54;NA;127.926388888889;13;"HAI_2021_09_08";"";525;901;1076;3549;NA;NA;NA;NA;0.0525;0.0901;0.1076;0.3549;0.534702702702703;0.383258737617318;0.384782946942586;0.385402597402597;0.250618384;0.595056179775281;0.837360594795539;3.29832713754647;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"459";"HEG03_08_J_2020";"H_J_2020";"HAI";"HEG03";"HEG03_08";"J";2020;"12.06.2020";0.88;NA;41.33574;11.8;NA;114.8215;0.88;NA;114.8215;11.8;0.88;NA;114.8215;11.8;"HAI_2020_06_01";"";559;752;780;3266;NA;NA;NA;NA;0.0559;0.0752;0.078;0.3266;0.614434008897677;0.410556216144801;0.451884974733704;0.412226398408136;0.25100552;0.625684420109507;0.964102564102564;4.18717948717949;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"460";"HEG03_08_J_2021";"H_J_2021";"HAI";"HEG03";"HEG03_08";"J";2021;"02.06.2021";3.89;NA;110.64038;36.4;NA;307.334388888889;3.89;NA;307.334388888889;36.4;3.89;NA;307.334388888889;36.4;"HAI_2021_05_09";"";89;568;401;4437;NA;NA;NA;NA;0.0089;0.0568;0.0401;0.4437;0.834229020256304;0.655220333259737;0.623782881518346;0.615368977434438;0.404836684;0.773026973026973;1.41645885286783;11.0648379052369;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"461";"HEG03_08_S_2020";"H_S_2020";"HAI";"HEG03";"HEG03_08";"S";2020;"17.09.2020";2.16;NA;37.24158;10.6;NA;103.448833333333;2.16;NA;103.448833333333;10.6;2.16;NA;103.448833333333;10.6;"HAI_2020_09_13";"";418;796;648;4084;NA;NA;NA;NA;0.0418;0.0796;0.0648;0.4084;0.726120033812342;0.5492608317561;0.578958010379457;0.529593094944513;0.345598432;0.673770491803279;1.2283950617284;6.30246913580247;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"462";"HEG03_08_S_2021";"H_S_2021";"HAI";"HEG03";"HEG03_08";"S";2021;"15.09.2021";1.52;NA;53.444;14;NA;148.455555555556;1.52;NA;148.455555555556;14;1.52;NA;148.455555555556;14;"HAI_2021_09_08";"";548;900;1016;3575;NA;NA;NA;NA;0.0548;0.09;0.1016;0.3575;0.557394903071226;0.399509161077598;0.411123963755543;0.400218955270566;0.259033344;0.597765363128491;0.885826771653543;3.51870078740157;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"463";"HEG03_09_J_2020";"H_J_2020";"HAI";"HEG03";"HEG03_09";"J";2020;"12.06.2020";0.9;27.54;27.54;13.2;76.5;76.5;0.9;76.5;76.5;13.2;0.9;76.5;76.5;13.2;"HAI_2020_06_01";"";556;746;778;3265;NA;NA;NA;NA;0.0556;0.0746;0.0778;0.3265;0.615137274301262;0.410878788279298;0.451754704642883;0.412529027977441;0.251099352;0.62802293692346;0.958868894601542;4.19665809768638;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"464";"HEG03_09_J_2021";"H_J_2021";"HAI";"HEG03";"HEG03_09";"J";2021;"02.06.2021";3.92;150.756;150.756;32.4;418.766666666667;418.766666666667;3.92;418.766666666667;418.766666666667;32.4;3.92;418.766666666667;418.766666666667;32.4;"HAI_2021_05_09";"";90;568;411;4555;NA;NA;NA;NA;0.009;0.0568;0.0411;0.4555;0.834474426097463;0.666606612016935;0.633794200416004;0.623720650210716;0.415667524;0.778254928752684;1.38199513381995;11.0827250608273;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"465";"HEG03_09_S_2020";"H_S_2020";"HAI";"HEG03";"HEG03_09";"S";2020;"17.09.2020";1.7;NA;31.7827;9;NA;88.2852777777778;1.7;NA;88.2852777777778;9;1.7;NA;88.2852777777778;9;"HAI_2020_09_13";"";424;804;659;4087;NA;NA;NA;NA;0.0424;0.0804;0.0659;0.4087;0.722292456805731;0.546953780171809;0.576677208801561;0.527601067104453;0.344832356;0.671232876712329;1.22003034901366;6.20182094081942;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"466";"HEG03_09_S_2021";"H_S_2021";"HAI";"HEG03";"HEG03_09";"S";2021;"15.09.2021";2.01;NA;29.7944;10.8;NA;82.7622222222222;2.01;NA;82.7622222222222;10.8;2.01;NA;82.7622222222222;10.8;"HAI_2021_09_08";"";540;904;1034;3510;NA;NA;NA;NA;0.054;0.0904;0.1034;0.351;0.544894366197183;0.387078216063433;0.395173646578141;0.389145012573345;0.250788856;0.590394200271862;0.874274661508704;3.39458413926499;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"467";"HEG03_10_J_2020";"H_J_2020";"HAI";"HEG03";"HEG03_10";"J";2020;"12.06.2020";0.71;NA;36.55922;10.4;NA;101.553388888889;0.71;NA;101.553388888889;10.4;0.71;NA;101.553388888889;10.4;"HAI_2020_06_01";"";555;737;762;3240;NA;NA;NA;NA;0.0555;0.0737;0.0762;0.324;0.619190404797601;0.411114355489488;0.453862778856368;0.412908242612753;0.250150008;0.629368871008298;0.967191601049869;4.25196850393701;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"468";"HEG03_10_J_2021";"H_J_2021";"HAI";"HEG03";"HEG03_10";"J";2021;"02.06.2021";3.61;NA;97.83794;32.2;NA;271.772055555556;3.61;NA;271.772055555556;32.2;3.61;NA;271.772055555556;32.2;"HAI_2021_05_09";"";91;566;421;4490;NA;NA;NA;NA;0.0091;0.0566;0.0421;0.449;0.828548157198127;0.656273386493252;0.622799767349313;0.61583089496519;0.408198364;0.776107594936709;1.34441805225653;10.6650831353919;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"469";"HEG03_10_S_2020";"H_S_2020";"HAI";"HEG03";"HEG03_10";"S";2020;"17.09.2020";2.53;52.9;52.9;10.4;146.944444444444;146.944444444444;2.53;146.944444444444;146.944444444444;10.4;2.53;146.944444444444;146.944444444444;10.4;"HAI_2020_09_13";"";434;794;638;4117;NA;NA;NA;NA;0.0434;0.0794;0.0638;0.4117;0.731650893796004;0.555814726294398;0.592069434989789;0.534956432598667;0.349867592;0.676644267969864;1.24451410658307;6.45297805642633;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"470";"HEG03_10_S_2021";"H_S_2021";"HAI";"HEG03";"HEG03_10";"S";2021;"15.09.2021";3.84;72.72;72.72;15.4;202;202;3.84;202;202;15.4;3.84;202;202;15.4;"HAI_2021_09_08";"";501;918;1020;3564;NA;NA;NA;NA;0.0501;0.0918;0.102;0.3564;0.554973821989529;0.39720209842618;0.399334442595674;0.398163606010017;0.25754568;0.590361445783133;0.9;3.49411764705882;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"471";"HEG04_01_J_2020";"H_J_2020";"HAI";"HEG04";"HEG04_01";"J";2020;"10.06.2020";0.93;NA;48.8417;14;NA;135.671388888889;0.93;NA;135.671388888889;14;0.93;NA;135.671388888889;14;"HAI_2020_06_01";"";635;868;844;3845;NA;NA;NA;NA;0.0635;0.0868;0.0844;0.3845;0.64000853060354;0.472729449422202;0.530343194429718;0.46459902982764;0.302702896;0.631657118608105;1.02843601895735;4.55568720379147;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"472";"HEG04_01_J_2021";"H_J_2021";"HAI";"HEG04";"HEG04_01";"J";2021;"03.06.2021";0.54;NA;41.75106;13.8;NA;115.975166666667;0.54;NA;115.975166666667;13.8;0.54;NA;115.975166666667;13.8;"HAI_2021_05_09";"";85;402;199;4538;NA;NA;NA;NA;0.0085;0.0402;0.0199;0.4538;0.915980578425163;0.722415354697781;0.718639239458081;0.668429701139981;0.434513716;0.837246963562753;2.02010050251256;22.8040201005025;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"473";"HEG04_01_S_2020";"H_S_2020";"HAI";"HEG04";"HEG04_01";"S";2020;"16.09.2020";1.88;NA;44.06518;12.6;NA;122.403277777778;1.88;NA;122.403277777778;12.6;1.88;NA;122.403277777778;12.6;"HAI_2020_09_13";"";575;922;972;3177;NA;NA;NA;NA;0.0575;0.0922;0.0972;0.3177;0.531453362255965;0.355420443848405;0.375089306977852;0.361514919663351;0.223497648;0.550134179068065;0.948559670781893;3.26851851851852;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"474";"HEG04_01_S_2021";"H_S_2021";"HAI";"HEG04";"HEG04_01";"S";2021;"15.09.2021";3.89;NA;100.7432;20.4;NA;279.842222222222;3.89;NA;279.842222222222;20.4;3.89;NA;279.842222222222;20.4;"HAI_2021_09_08";"";185;508;337;3487;NA;NA;NA;NA;0.0185;0.0508;0.0337;0.3487;0.823744769874477;0.550861092068999;0.55766030520837;0.535471441523119;0.316039308;0.745682102628285;1.50741839762611;10.3471810089021;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"475";"HEG04_02_J_2020";"H_J_2020";"HAI";"HEG04";"HEG04_02";"J";2020;"10.06.2020";1.07;27.94;27.94;13.8;77.6111111111111;77.6111111111111;1.07;77.6111111111111;77.6111111111111;13.8;1.07;77.6111111111111;77.6111111111111;13.8;"HAI_2020_06_01";"";617;853;820;3916;NA;NA;NA;NA;0.0617;0.0853;0.082;0.3916;0.653716216216216;0.487282800302191;0.54474434317486;0.476992604765818;0.31212888;0.642273013210317;1.04024390243902;4.77560975609756;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"476";"HEG04_02_J_2021";"H_J_2021";"HAI";"HEG04";"HEG04_02";"J";2021;"03.06.2021";1.29;68.984;68.984;16.8;191.622222222222;191.622222222222;1.29;191.622222222222;191.622222222222;16.8;1.29;191.622222222222;191.622222222222;16.8;"HAI_2021_05_09";"";84;401;195;4600;NA;NA;NA;NA;0.0084;0.0401;0.0195;0.46;0.91866527632951;0.730853464295195;0.727377807133421;0.67457886676876;0.44110138;0.839632073585283;2.05641025641026;23.5897435897436;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"477";"HEG04_02_S_2020";"H_S_2020";"HAI";"HEG04";"HEG04_02";"S";2020;"16.09.2020";1.36;NA;30.41798;8.6;NA;84.4943888888889;1.36;NA;84.4943888888889;8.6;1.36;NA;84.4943888888889;8.6;"HAI_2020_09_13";"";578;925;961;3197;NA;NA;NA;NA;0.0578;0.0925;0.0961;0.3197;0.537758537758538;0.36056606937833;0.382143833743506;0.366237169687705;0.226563724;0.551188743328481;0.962539021852237;3.3267429760666;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"478";"HEG04_02_S_2021";"H_S_2021";"HAI";"HEG04";"HEG04_02";"S";2021;"15.09.2021";2.35;NA;81.5279;17.8;NA;226.466388888889;2.35;NA;226.466388888889;17.8;2.35;NA;226.466388888889;17.8;"HAI_2021_09_08";"";171;498;351;3509;NA;NA;NA;NA;0.0171;0.0498;0.0351;0.3509;0.818134715025907;0.55012054573073;0.550845979417408;0.534650112866817;0.316882484;0.751434988769653;1.41880341880342;9.997150997151;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"479";"HEG04_03_J_2020";"H_J_2020";"HAI";"HEG04";"HEG04_03";"J";2020;"10.06.2020";1.38;NA;59.75946;17.2;NA;165.9985;1.38;NA;165.9985;17.2;1.38;NA;165.9985;17.2;"HAI_2020_06_01";"";614;857;816;4131;NA;NA;NA;NA;0.0614;0.0857;0.0816;0.4131;0.670103092783505;0.515090680820913;0.574642906670365;0.499899467176033;0.334016544;0.656375300721732;1.05024509803922;5.0625;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"480";"HEG04_03_J_2021";"H_J_2021";"HAI";"HEG04";"HEG04_03";"J";2021;"03.06.2021";0.59;NA;28.33898;9.4;NA;78.7193888888889;0.59;NA;78.7193888888889;9.4;0.59;NA;78.7193888888889;9.4;"HAI_2021_05_09";"";84;406;201;4541;NA;NA;NA;NA;0.0084;0.0406;0.0201;0.4541;0.915225643188528;0.722206690895536;0.717735000330753;0.668240607678095;0.434619884;0.835860117242773;2.01990049751244;22.592039800995;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"481";"HEG04_03_S_2020";"H_S_2020";"HAI";"HEG04";"HEG04_03";"S";2020;"16.09.2020";2.68;57.5;57.5;18.2;159.722222222222;159.722222222222;2.68;159.722222222222;159.722222222222;18.2;2.68;159.722222222222;159.722222222222;18.2;"HAI_2020_09_13";"";570;932;986;3153;NA;NA;NA;NA;0.057;0.0932;0.0986;0.3153;0.523556414592897;0.349079216980038;0.366195755035825;0.355673487252435;0.219740824;0.543696450428397;0.945233265720081;3.19776876267749;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"482";"HEG04_03_S_2021";"H_S_2021";"HAI";"HEG04";"HEG04_03";"S";2021;"15.09.2021";4.4;75.42;75.42;19.2;209.5;209.5;4.4;209.5;209.5;19.2;4.4;209.5;209.5;19.2;"HAI_2021_09_08";"";175;486;367;3581;NA;NA;NA;NA;0.0175;0.0486;0.0367;0.3581;0.814083080040527;0.55560165401264;0.555267613420407;0.538779615556549;0.322531828;0.761003196459307;1.32425068119891;9.7574931880109;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"483";"HEG04_04_J_2020";"H_J_2020";"HAI";"HEG04";"HEG04_04";"J";2020;"10.06.2020";0.92;NA;36.55922;10.4;NA;101.553388888889;0.92;NA;101.553388888889;10.4;0.92;NA;101.553388888889;10.4;"HAI_2020_06_01";"";608;860;824;4138;NA;NA;NA;NA;0.0608;0.086;0.0824;0.4138;0.667875856509472;0.514098140931768;0.570513703346647;0.498996185504919;0.333941216;0.655862344937975;1.04368932038835;5.02184466019417;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"484";"HEG04_04_J_2021";"H_J_2021";"HAI";"HEG04";"HEG04_04";"J";2021;"03.06.2021";0.47;NA;42.3607;14;NA;117.668611111111;0.47;NA;117.668611111111;14;0.47;NA;117.668611111111;14;"HAI_2021_05_09";"";86;403;192;4617;NA;NA;NA;NA;0.0086;0.0403;0.0192;0.4617;0.920149719276357;0.733694570825983;0.731453319227718;0.676674482618004;0.443092128;0.839442231075697;2.09895833333333;24.046875;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"485";"HEG04_04_S_2020";"H_S_2020";"HAI";"HEG04";"HEG04_04";"S";2020;"16.09.2020";1.58;NA;44.06518;12.6;NA;122.403277777778;1.58;NA;122.403277777778;12.6;1.58;NA;122.403277777778;12.6;"HAI_2020_09_13";"";568;939;987;3148;NA;NA;NA;NA;0.0568;0.0939;0.0987;0.3148;0.52261185006046;0.348171014642194;0.364787305874409;0.354844006568145;0.219143908;0.54049425006117;0.951367781155015;3.18946301925025;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"486";"HEG04_04_S_2021";"H_S_2021";"HAI";"HEG04";"HEG04_04";"S";2021;"15.09.2021";3.81;NA;77.0936;17.2;NA;214.148888888889;3.81;NA;214.148888888889;17.2;3.81;NA;214.148888888889;17.2;"HAI_2021_09_08";"";172;489;359;3618;NA;NA;NA;NA;0.0172;0.0489;0.0359;0.3618;0.819461905959266;0.562688195806514;0.562594945449524;0.544558315695667;0.327007156;0.761869978086194;1.36211699164345;10.0779944289694;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"487";"HEG04_05_J_2020";"H_J_2020";"HAI";"HEG04";"HEG04_05";"J";2020;"10.06.2020";0.56;8.63;8.63;10;23.9722222222222;23.9722222222222;0.56;23.9722222222222;23.9722222222222;10;0.56;23.9722222222222;23.9722222222222;10;"HAI_2020_06_01";"";604;870;824;4117;NA;NA;NA;NA;0.0604;0.087;0.0824;0.4117;0.666464278486137;0.511506965069029;0.566547381460326;0.496881601448546;0.331841216;0.651092841387608;1.05582524271845;4.99635922330097;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"488";"HEG04_05_J_2021";"H_J_2021";"HAI";"HEG04";"HEG04_05";"J";2021;"03.06.2021";0.73;64.775;64.775;13;179.930555555556;179.930555555556;0.73;179.930555555556;179.930555555556;13;0.73;179.930555555556;179.930555555556;13;"HAI_2021_05_09";"";78;412;183;4695;NA;NA;NA;NA;0.0078;0.0412;0.0183;0.4695;0.924969249692497;0.745331765141203;0.741714886901631;0.685158939056489;0.451764372;0.838652829449775;2.25136612021858;25.655737704918;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"489";"HEG04_05_S_2020";"H_S_2020";"HAI";"HEG04";"HEG04_05";"S";2020;"16.09.2020";1.26;NA;37.92394;10.8;NA;105.344277777778;1.26;NA;105.344277777778;10.8;1.26;NA;105.344277777778;10.8;"HAI_2020_09_13";"";582;957;973;3181;NA;NA;NA;NA;0.0582;0.0957;0.0973;0.3181;0.531535869041887;0.355757208594888;0.376688958646104;0.361809045226131;0.223800732;0.537457709038183;0.983556012332991;3.26927029804728;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"490";"HEG04_05_S_2021";"H_S_2021";"HAI";"HEG04";"HEG04_05";"S";2021;"15.09.2021";4.83;NA;108.1337;21.4;NA;300.371388888889;4.83;NA;300.371388888889;21.4;4.83;NA;300.371388888889;21.4;"HAI_2021_09_08";"";163;522;335;3650;NA;NA;NA;NA;0.0163;0.0522;0.0335;0.365;0.831869510664994;0.573370693233707;0.574025974025974;0.553422370617696;0.33253314;0.749760306807287;1.55820895522388;10.8955223880597;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"491";"HEG04_06_J_2020";"H_J_2020";"HAI";"HEG04";"HEG04_06";"J";2020;"10.06.2020";1.05;NA;45.4299;13;NA;126.194166666667;1.05;NA;126.194166666667;13;1.05;NA;126.194166666667;13;"HAI_2020_06_01";"";609;878;824;4094;NA;NA;NA;NA;0.0609;0.0878;0.0824;0.4094;0.664904432696218;0.508661240946763;0.564942469161397;0.494555353901996;0.329541216;0.646822204344328;1.06553398058252;4.96844660194175;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"492";"HEG04_06_J_2021";"H_J_2021";"HAI";"HEG04";"HEG04_06";"J";2021;"03.06.2021";0.42;NA;31.99682;10.6;NA;88.8800555555556;0.42;NA;88.8800555555556;10.6;0.42;NA;88.8800555555556;10.6;"HAI_2021_05_09";"";76;420;180;4745;NA;NA;NA;NA;0.0076;0.042;0.018;0.4745;0.926903553299492;0.751960202938657;0.748115372009177;0.68992443324937;0.45705512;0.837366892545983;2.33333333333333;26.3611111111111;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"493";"HEG04_06_S_2020";"H_S_2020";"HAI";"HEG04";"HEG04_06";"S";2020;"16.09.2020";1.91;40.5;40.5;14.8;112.5;112.5;1.91;112.5;112.5;14.8;1.91;112.5;112.5;14.8;"HAI_2020_09_13";"";572;939;995;3192;NA;NA;NA;NA;0.0572;0.0939;0.0995;0.3192;0.524719369476953;0.352535301668806;0.369318181818182;0.358713399368673;0.22276858;0.545388525780683;0.943718592964824;3.20804020100502;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"494";"HEG04_06_S_2021";"H_S_2021";"HAI";"HEG04";"HEG04_06";"S";2021;"15.09.2021";5.18;81.48;81.48;21.2;226.333333333333;226.333333333333;5.18;226.333333333333;226.333333333333;21.2;5.18;226.333333333333;226.333333333333;21.2;"HAI_2021_09_08";"";182;523;326;3675;NA;NA;NA;NA;0.0182;0.0523;0.0326;0.3675;0.837040739815046;0.579115193603276;0.586884901163606;0.558104655038329;0.335905384;0.750833730347785;1.60429447852761;11.2730061349693;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"495";"HEG04_07_J_2020";"H_J_2020";"HAI";"HEG04";"HEG04_07";"J";2020;"10.06.2020";0.63;NA;42.0181;12;NA;116.716944444444;0.63;NA;116.716944444444;12;0.63;NA;116.716944444444;12;"HAI_2020_06_01";"";602;866;813;4121;NA;NA;NA;NA;0.0602;0.0866;0.0813;0.4121;0.670449939197406;0.514553079229975;0.570974868820768;0.499496678075297;0.333307292;0.652697012231803;1.06519065190652;5.06888068880689;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"496";"HEG04_07_J_2021";"H_J_2021";"HAI";"HEG04";"HEG04_07";"J";2021;"03.06.2021";0.63;NA;35.65466;11.8;NA;99.0407222222222;0.63;NA;99.0407222222222;11.8;0.63;NA;99.0407222222222;11.8;"HAI_2021_05_09";"";86;421;194;4772;NA;NA;NA;NA;0.0086;0.0421;0.0194;0.4772;0.921868707209021;0.751102535832414;0.748479497743771;0.689042745334136;0.458398296;0.837858655882919;2.1701030927835;24.5979381443299;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"497";"HEG04_07_S_2020";"H_S_2020";"HAI";"HEG04";"HEG04_07";"S";2020;"16.09.2020";1.07;NA;35.87686;10.2;NA;99.6579444444445;1.07;NA;99.6579444444445;10.2;1.07;NA;99.6579444444445;10.2;"HAI_2020_09_13";"";594;987;997;3158;NA;NA;NA;NA;0.0594;0.0987;0.0997;0.3158;0.520096269554753;0.34740977956118;0.36789240721825;0.35406881485527;0.219174748;0.523763570566948;0.989969909729188;3.16750250752257;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"498";"HEG04_07_S_2021";"H_S_2021";"HAI";"HEG04";"HEG04_07";"S";2021;"15.09.2021";3.99;NA;91.8746;19.2;NA;255.207222222222;3.99;NA;255.207222222222;19.2;3.99;NA;255.207222222222;19.2;"HAI_2021_09_08";"";149;509;325;3808;NA;NA;NA;NA;0.0149;0.0509;0.0325;0.3808;0.842729252359061;0.596894707979161;0.594754277517844;0.572046425052009;0.3493023;0.764188093583507;1.56615384615385;11.7169230769231;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"499";"HEG04_08_J_2020";"H_J_2020";"HAI";"HEG04";"HEG04_08";"J";2020;"10.06.2020";1.17;NA;43.38282;12.4;NA;120.507833333333;1.17;NA;120.507833333333;12.4;1.17;NA;120.507833333333;12.4;"HAI_2020_06_01";"";584;851;807;4132;NA;NA;NA;NA;0.0584;0.0851;0.0807;0.4132;0.673213201052845;0.517306830628298;0.569583390434425;0.501811047389073;0.334988788;0.658438691551274;1.0545229244114;5.12019826517968;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
